,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Forecasted_Sales,Deviation,Inventory_Status
1701,DRP35,12.857645184135976,0,0.159096908,129.3336,1985,127.8336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,119.57426219190188,8.259337808098124,Excess Stock
1702,FDZ59,6.63,1,0.103935018,166.85,1987,5326.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2788.694232905765,2537.7057670942345,Excess Stock
1703,FDU58,6.61,1,0.029129907,188.4898,2009,4677.245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2816.3643165625317,1860.8806834374682,Excess Stock
1704,FDL09,19.6,1,0.128011859,166.8816,2004,1845.5976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2787.9333873212427,-942.3357873212426,Out of Stock
1705,FDY38,13.6,1,0.119850541,234.53,2007,6524.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3751.1363994722824,2773.7036005277178,Excess Stock
1706,FDI46,12.857645184135976,0,0.073985248,252.5724,1985,3271.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5417.350784213047,-2145.6095842130467,Out of Stock
1707,FDL03,19.25,1,0.027233781,197.511,2007,982.055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3289.230018132571,-2307.175018132571,Out of Stock
1708,DRC25,12.857645184135976,0,0.079440262,86.7882,1985,85.8882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-563.9217221170444,649.8099221170444,Excess Stock
1709,FDU60,20.0,1,0.060022526,168.7132,2002,6426.3016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2674.6842920412473,3751.6173079587525,Excess Stock
1710,FDP25,12.857645184135976,0,0.02110482,217.0824,1985,6769.8544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4921.484455104186,1848.3699448958141,Excess Stock
1711,FDO57,20.75,0,0.181958524,161.0578,1998,481.3734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,549.5003588611014,-68.1269588611014,Out of Stock
1712,FDQ09,7.235,0,0.058222587,114.8834,1999,3340.3186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1939.6367855760664,1400.6818144239337,Excess Stock
1713,NCY05,12.857645184135976,0,0.054723717,36.6874,1985,1058.622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2059.6343517642463,-1001.0123517642462,Out of Stock
1714,FDA20,6.78,0,0.066724663,187.724,1999,1491.392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3143.701538957991,-1652.309538957991,Out of Stock
1715,FDF16,7.3,0,0.144167934,146.3076,1998,886.8456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,341.1593028956279,545.6862971043721,Excess Stock
1716,NCG07,12.3,0,0.052458358,188.753,1987,3795.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3093.116668424403,701.9433315755969,Excess Stock
1717,FDR46,16.85,0,0.139985583,145.276,2009,2490.092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1983.4460905575002,506.64590944249994,Excess Stock
1718,FDP22,14.65,1,0.099286298,49.8666,1999,563.9326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,954.8555404860326,-390.92294048603264,Out of Stock
1719,FDL45,15.6,0,0.037680711,123.7704,2004,3129.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2082.8558051964033,1046.404194803597,Excess Stock
1720,NCF42,17.35,0,0.168064909,176.2712,2009,1230.3984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2485.7795130422755,-1255.3811130422755,Out of Stock
1721,FDD04,16.0,0,0.090111173,141.3154,1999,3261.7542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2235.637431419771,1026.1167685802288,Excess Stock
1722,FDC45,17.0,0,0.136286138,170.9106,2009,1197.7742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2446.3794303313994,-1248.6052303313993,Out of Stock
1723,FDI40,11.5,1,0.125857678,100.5358,2002,2111.2518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1549.6814599338727,561.5703400661273,Excess Stock
1724,FDQ11,5.695,1,0.067700925,256.5988,1997,2055.9904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4124.454447858644,-2068.464047858644,Out of Stock
1725,DRM48,15.2,0,0.112896669,36.0848,1997,1193.1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,506.8205535776931,686.2930464223068,Excess Stock
1726,FDS12,9.1,0,0.173973652,126.5362,1987,1761.7068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2035.0073059948945,-273.3005059948946,Out of Stock
1727,FDR46,16.85,0,0.0,146.076,2007,2636.568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2424.324049186588,212.24395081341208,Excess Stock
1728,NCO02,11.15,0,0.073516952,65.9142,2002,790.9704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,976.7663661375518,-185.79596613755177,Out of Stock
1729,FDQ52,17.0,0,0.119285634,247.4434,1987,2980.1208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3935.860177057306,-955.7393770573058,Out of Stock
1730,FDY28,7.47,1,0.153011599,215.2218,2007,3419.5488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3514.146958772716,-94.59815877271603,Out of Stock
1731,FDE32,20.7,0,0.04875891,37.3506,1997,834.9132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,627.6201242234865,207.29307577651343,Excess Stock
1732,FDJ58,15.6,1,0.105276162,173.2764,2004,3779.0808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2907.1200102553266,871.9607897446735,Excess Stock
1733,FDJ27,17.7,1,0.122123201,100.7674,2002,814.9392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1554.5407424258906,-739.6015424258906,Out of Stock
1734,NCM18,13.0,0,0.082970667,60.0194,1999,1114.5492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1077.6499658541038,36.899234145896116,Excess Stock
1735,FDA02,14.0,1,0.029782937,146.3786,2002,866.8716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2244.41196706252,-1377.54036706252,Out of Stock
1736,FDT26,18.85,1,0.067953506,119.044,1997,2396.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1841.194268507605,555.685731492395,Excess Stock
1737,DRD60,15.7,0,0.03722507,182.4634,2004,1999.3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2990.4150772890725,-991.0176772890725,Out of Stock
1738,NCR18,15.85,0,0.020487625,44.0112,1997,468.7232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,726.7613501043056,-258.0381501043056,Out of Stock
1739,FDO27,6.175,1,0.179077475,94.3752,1997,1342.2528,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1498.8668702207492,-156.61407022074923,Out of Stock
1740,FDP25,12.857645184135976,0,0.037131628,216.4824,1985,218.3824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1567.3648489800353,-1348.9824489800353,Out of Stock
1741,FDQ51,16.0,1,0.017547958,48.3718,2004,614.5334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,969.757811413223,-355.2244114132229,Out of Stock
1742,NCH07,13.15,0,0.093191195,158.1604,2007,1426.1436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2600.7974343587302,-1174.6538343587301,Out of Stock
1743,FDP44,16.5,1,0.079875237,102.7332,2002,1537.998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1672.016336229126,-134.0183362291259,Out of Stock
1744,NCP55,14.65,0,0.01125332,57.0614,2007,939.4438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1021.8063632567105,-82.36256325671047,Out of Stock
1745,FDO09,13.5,1,0.125170423,261.491,1987,3418.883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4252.727623886655,-833.8446238866554,Out of Stock
1746,FDP38,10.1,0,0.032152004,50.6008,1999,404.8064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,970.1257246531782,-565.3193246531782,Out of Stock
1747,FDI48,11.85,1,0.056033565,51.4666,2007,974.0654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,994.2813203535056,-20.21592035350568,Out of Stock
1748,FDS58,9.285,1,0.021049215,161.0578,2002,2406.867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2580.1222786498165,-173.25527864981632,Out of Stock
1749,FDJ55,12.8,1,0.023526504,223.5404,2004,5626.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3741.6421521757675,1884.3678478242327,Excess Stock
1750,NCF06,6.235,0,0.020229757,260.8962,1999,5956.9126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4297.0928196826435,1659.8197803173562,Excess Stock
1751,FDF41,12.15,0,0.131445848,246.846,2002,6404.996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3783.0743051093878,2621.9216948906123,Excess Stock
1752,NCL05,12.857645184135976,0,0.083862625,44.077,1985,216.385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-1174.8981868342694,1391.2831868342694,Excess Stock
1753,FDT24,12.35,1,0.18614827,78.2328,1999,1158.492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1372.9709396267504,-214.4789396267504,Out of Stock
1754,FDK08,9.195,1,0.204713036,101.0016,1998,202.4032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-261.3098235555243,463.7130235555243,Excess Stock
1755,FDU55,16.2,0,0.036057562,260.3278,2009,2342.9502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3913.1608095365164,-1570.2106095365161,Out of Stock
1756,NCY18,7.285,0,0.031327839,174.6054,2007,2976.7918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2902.011882177745,74.7799178222549,Excess Stock
1757,FDS11,7.05,1,0.055558509,224.7088,1997,3131.9232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3624.28470930014,-492.3615093001399,Out of Stock
1758,FDC28,12.857645184135976,0,0.0,109.9254,1985,108.5254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-152.5260170407796,261.0514170407796,Excess Stock
1759,FDR59,14.5,1,0.063863551,262.3594,1997,4448.2098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4203.507598779874,244.70220122012597,Excess Stock
1760,DRE15,13.35,0,0.0,75.7012,2007,1442.1228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1225.4907168778354,216.63208312216466,Excess Stock
1761,FDP19,11.5,0,0.0,128.4652,1999,2841.6344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2233.5003687815315,608.1340312184684,Excess Stock
1762,DRN47,12.1,0,0.016852909,180.666,1999,2876.256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3024.5225519830237,-148.26655198302387,Out of Stock
1763,FDJ34,11.8,1,0.094037241,124.5704,2009,1001.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1763.9639889338832,-762.6007889338832,Out of Stock
1764,FDX21,7.05,0,0.085312137,107.4912,2009,982.7208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1429.7081355374994,-446.98733553749935,Out of Stock
1765,FDI57,12.857645184135976,0,0.053764023,195.7768,1985,3547.3824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4896.313445959409,-1348.9310459594094,Out of Stock
1766,NCI42,18.75,0,0.010365546,207.0954,1997,3125.931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3306.1401182009995,-180.20911820099946,Out of Stock
1767,FDL03,19.25,1,0.027135522,196.311,2002,3142.576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3111.7589874487703,30.81701255122971,Excess Stock
1768,FDX37,16.2,0,0.0,100.57,1987,1398.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1730.145893006093,-331.965893006093,Out of Stock
1769,FDW57,8.31,1,0.116148596,176.0028,2009,4427.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2571.415957429721,1856.1540425702788,Excess Stock
1770,FDX14,13.1,0,0.075363922,73.8354,2007,1956.1204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1157.5932929060245,798.5271070939755,Excess Stock
1771,FDD09,13.5,0,0.021496403,180.5976,1997,3078.6592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2918.216989992702,160.44221000729794,Excess Stock
1772,FDM09,11.15,1,0.085931544,169.679,1997,1018.674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2736.459800309689,-1717.785800309689,Out of Stock
1773,NCW54,7.5,0,0.096806008,56.2588,2009,687.1056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,640.4268352550205,46.6787647449795,Excess Stock
1774,DRL11,12.857645184135976,0,0.04778563,156.5946,1985,3787.0704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3944.3191926533545,-157.24879265335449,Out of Stock
1775,FDJ58,15.6,1,0.105725004,169.9764,2009,2748.4224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2469.8871735774246,278.5352264225753,Excess Stock
1776,FDX21,12.857645184135976,0,0.148764535,111.1912,1985,109.1912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-193.12595237238497,302.31715237238495,Excess Stock
1777,FDA20,6.78,0,0.066997921,186.524,2007,2609.936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3101.369363413648,-491.43336341364784,Out of Stock
1778,FDL34,16.0,0,0.040938155,141.1496,2004,4516.7872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2355.3527142041885,2161.4344857958113,Excess Stock
1779,FDL38,12.857645184135976,1,0.014661762,89.1172,1985,2319.6472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2977.5792185979053,-657.9320185979054,Out of Stock
1780,DRL11,10.5,0,0.048213766,159.6946,2009,3629.2758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2299.9248021265003,1329.3509978734996,Excess Stock
1781,FDO40,17.1,0,0.032761024,148.8392,2009,2087.9488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2078.625271407609,9.323528592391085,Excess Stock
1782,DRZ24,7.535,0,0.0,121.644,2002,1557.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1873.6635440473206,-315.6915440473206,Out of Stock
1783,FDM52,15.1,0,0.025988508,146.6076,2004,2364.9216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2434.8269278359003,-69.90532783590015,Out of Stock
1784,FDM52,15.1,0,0.026140452,149.0076,2007,4138.6128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2444.051662603112,1694.5611373968877,Excess Stock
1785,FDV49,10.0,0,0.025932408,264.7226,2009,3171.8712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3979.917146632528,-808.0459466325278,Out of Stock
1786,FDF47,20.85,0,0.098170402,224.0746,2007,2243.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3640.8662044657376,-1397.1202044657375,Out of Stock
1787,FDF56,16.7,1,0.119439636,182.1976,2004,724.3904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3095.0648022622827,-2370.6744022622825,Out of Stock
1788,FDW12,8.315,1,0.059540542,143.6444,1998,145.1444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,443.81274434686816,-298.66834434686814,Out of Stock
1789,FDY09,12.857645184135976,0,0.044122209,173.8054,1985,175.1054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,850.8293653328785,-675.7239653328785,Out of Stock
1790,FDY55,16.75,0,0.081304829,258.4988,2004,4111.9808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4244.894416134078,-132.91361613407753,Out of Stock
1791,FDU36,12.857645184135976,0,0.081014461,98.8384,1985,492.692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-342.95998389546423,835.6519838954642,Excess Stock
1792,NCR06,12.5,0,0.006775667,42.9112,1999,1022.6688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,847.1406183657841,175.5281816342159,Excess Stock
1793,FDW24,6.8,0,0.03749705,49.9034,1997,194.4136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,808.7336400323893,-614.3200400323893,Out of Stock
1794,FDF16,7.3,0,0.086060695,149.8076,1987,2808.3444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2424.5235429099785,383.8208570900215,Excess Stock
1795,NCR18,15.85,0,0.020519478,42.5112,1999,852.224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,828.4101069392309,23.813893060769146,Excess Stock
1796,DRD01,12.1,1,0.061163967,56.5614,2004,828.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1069.2248021902765,-240.30380219027643,Out of Stock
1797,FDS15,9.195,1,0.07821891,107.6596,2002,323.5788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1699.6578280511249,-1376.0790280511249,Out of Stock
1798,FDT19,7.59,1,0.14492016,174.708,1987,2942.836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2935.6212539654716,7.2147460345281615,Excess Stock
1799,FDE59,12.15,0,0.062235983,34.5532,1987,359.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,662.635383749976,-303.103383749976,Out of Stock
1800,FDE04,19.75,1,0.030166924,179.766,1998,719.064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,985.3300530584074,-266.26605305840746,Out of Stock
1801,NCV17,18.85,0,0.016104504,130.2626,2004,2360.9268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2237.5183550945735,123.40844490542668,Excess Stock
